0.70, 0.00, -0.02
0.71, 0.00, -0.02
0.71, 0.00, -0.02
0.72, 0.00, -0.04
0.72, 0.00, -0.04
0.73, 0.00, -0.02
0.74, 0.00, -0.01
0.74, 0.00, -0.01
0.75, 0.00, -0.02
0.76, 0.00, -0.05
0.76, 0.00, -0.06
0.77, 0.00, -0.05
0.77, 0.00, -0.04
0.78, 0.00, -0.03
0.79, 0.00, -0.05
0.79, 0.00, -0.06
0.80, 0.00, -0.07
0.81, 0.00, -0.08
0.81, 0.00, -0.07
0.82, 0.00, -0.06
0.83, 1.53, -0.03
0.83, 0.00, 0.00
0.84, 0.00, 0.00
0.84, 0.00, 0.00
0.85, 0.00, -0.01
0.86, 0.00, -0.01
0.86, 0.00, -0.02
0.87, 0.00, -0.02
0.88, 0.00, -0.02
0.88, 0.00, -0.02
0.89, 0.00, -0.02
0.89, 0.00, -0.02
0.90, 0.00, -0.04
0.91, 0.00, -0.02
0.91, 0.00, -0.02
0.92, 0.00, -0.02
0.93, 0.00, -0.04
0.93, 0.00, -0.06
0.94, 0.00, -0.05
0.94, 0.00, -0.04
0.95, 0.00, -0.03
0.96, 0.00, -0.03
0.96, 0.00, -0.02
0.97, 0.00, -0.02
0.98, 0.00, -0.04
0.98, 0.00, -0.06
0.99, 0.00, -0.06
0.99, 0.00, -0.05
1.00, 0.00, -0.04
1.01, 0.00, -0.02
1.01, 0.00, -0.02
1.02, -1.53, -0.06
1.03, 0.00, -0.12
1.03, -1.53, -0.13
1.04, 0.00, -0.14
1.04, 0.00, -0.12
1.05, 0.00, -0.11
1.06, 0.00, -0.11
1.06, 0.00, -0.10
1.07, 0.00, -0.10
1.08, -1.53, -0.09
1.08, 0.00, -0.11
1.09, 0.00, -0.09
1.09, 0.00, -0.06
1.10, 1.53, -0.04
1.11, 0.00, -0.02
1.11, 0.00, -0.03
1.12, 0.00, 0.00
1.13, 0.00, 0.02
1.13, 0.00, 0.02
1.14, 0.00, -0.02
1.14, 0.00, -0.07
1.15, -1.53, -0.09
1.16, 0.00, -0.12
1.16, 0.00, -0.10
1.17, 0.00, -0.07
1.18, 0.00, -0.04
1.18, 0.00, -0.03
1.19, 0.00, -0.05
1.19, 0.00, -0.08
1.20, 0.00, -0.09
